key,value,date
NO2,17.09,09/4/21
NO2,17.13,09/4/22
NO2,17.25,09/4/23
NO2,17.59,09/4/24
NO2,17.50,09/4/25
NO2,17.09,09/4/26
NO2,17.06,09/4/27
NO2,17.09,09/4/28
NO2,17.34,09/4/29
NO2,17.63,09/4/30
NO2,17.72,09/5/1
NO2,17.56,09/5/2
NO2,17.56,09/5/3
NO2,17.47,09/5/4
NO2,16.91,09/5/5
NO2,16.69,09/5/6
NO2,16.25,09/5/7
NO2,15.63,09/5/8
NO2,15.59,09/5/9
NO2,15.16,09/5/10
NO2,15.19,09/5/11
NO2,15.09,09/5/12
NO2,15.03,09/5/13
NO2,15.03,09/5/14
NO2,15.16,09/5/15
NO2,15.13,09/5/16
NO2,15.13,09/5/17
NO2,15.09,09/5/18
NO2,14.75,09/5/19
NO2,14.19,09/5/20
NO2,14.13,09/5/21
NO2,14.19,09/5/22
NO2,14.06,09/5/23
NO2,13.88,09/5/24
NO2,13.84,09/5/25
NO2,14.09,09/5/26
NO2,14.28,09/5/27
NO2,14.78,09/5/28
NO2,15.25,09/5/29
NO2,15.56,09/5/30
NO2,15.72,09/5/31
NO2,15.81,09/6/1
NO2,15.78,09/6/2
NO2,15.28,09/6/3
NO2,16.75,09/6/4
NO2,18.41,09/6/5
NO2,18.56,09/6/6
NO2,18.31,09/6/7
NO2,18.25,09/6/8
NO2,18.06,09/6/9
NO2,17.75,09/6/10
NO2,17.34,09/6/11
NO2,16.91,09/6/12
NO2,16.78,09/6/13
NO2,16.59,09/6/14
NO2,16.41,09/6/15
NO2,16.22,09/6/16
NO2,15.72,09/6/17
NO2,14.88,09/6/18
NO2,14.41,09/6/19
NO2,13.91,09/6/20
NO2,13.56,09/6/21
NO2,13.09,09/6/22
NO2,12.78,09/6/23
NO2,10.84,09/6/24
NO2,8.78,09/6/25
NO2,8.09,09/6/26
NO2,7.91,09/6/27
NO2,7.66,09/6/28
NO2,7.59,09/6/29
NO2,7.59,09/6/30
NO2,7.63,09/7/1
NO2,7.69,09/7/2
NO2,7.63,09/7/3
NO2,7.56,09/7/4
NO2,7.31,09/7/5
NO2,7.06,09/7/6
NO2,6.75,09/7/7
NO2,6.88,09/7/8
NO2,6.84,09/7/9
NO2,6.81,09/7/10
NO2,6.72,09/7/11
NO2,6.72,09/7/12
NO2,6.75,09/7/13
NO2,6.69,09/7/14
NO2,6.63,09/7/15
NO2,6.63,09/7/16
NO2,6.59,09/7/17
NO2,6.59,09/7/18
NO2,6.50,09/7/19
NO2,6.53,09/7/20
NO2,6.41,09/7/21
NO2,6.31,09/7/22
NO2,6.25,09/7/23
NO2,6.09,09/7/24
NO2,6.03,09/7/25
NO2,6.00,09/7/26
NO2,5.97,09/7/27
NO2,5.97,09/7/28
NO2,5.94,09/7/29
NO2,6.03,09/7/30
NO2,6.00,09/7/31
NO2,6.13,09/8/1
NO2,6.13,09/8/2
NO2,6.16,09/8/3
NO2,6.34,09/8/4
NO2,6.44,09/8/5
NO2,6.50,09/8/6
NO2,6.66,09/8/7
NO2,6.81,09/8/8
NO2,6.91,09/8/9
NO2,7.03,09/8/10
NO2,7.13,09/8/11
NO2,7.09,09/8/12
NO2,7.16,09/8/13
NO2,7.22,09/8/14
NO2,7.25,09/8/15
NO2,7.31,09/8/16
NO2,7.22,09/8/17
NO2,7.28,09/8/18
NO2,7.28,09/8/19
NO2,7.34,09/8/20
NO2,7.28,09/8/21
NO2,7.44,09/8/22
NO2,7.63,09/8/23
NO2,7.69,09/8/24
NO2,7.72,09/8/25
NO2,7.75,09/8/26
NO2,7.63,09/8/27
NO2,7.56,09/8/28
NO2,7.59,09/8/29
NO2,7.56,09/8/30
NO2,7.53,09/8/31
NO2,7.63,09/9/1
NO2,7.69,09/9/2
NO2,7.81,09/9/3
NO2,7.97,09/9/4
NO2,8.00,09/9/5
NO2,8.03,09/9/6
NO2,8.00,09/9/7
NO2,7.94,09/9/8
NO2,7.94,09/9/9
NO2,8.06,09/9/10
NO2,8.09,09/9/11
NO2,8.13,09/9/12
NO2,8.03,09/9/13
NO2,8.03,09/9/14
NO2,8.03,09/9/15
NO2,8.13,09/9/16
NO2,8.25,09/9/17
NO2,8.09,09/9/18
NO2,8.25,09/9/19
NO2,8.47,09/9/20
NO2,8.56,09/9/21
NO2,8.53,09/9/22
NO2,8.53,09/9/23
NO2,8.44,09/9/24
NO2,8.56,09/9/25
NO2,8.69,09/9/26
NO2,8.88,09/9/27
NO2,9.09,09/9/28
NO2,9.41,09/9/29
NO2,9.59,09/9/30
NO2,9.53,09/10/1
NO2,9.38,09/10/2
NO2,9.50,09/10/3
NO2,9.44,09/10/4
NO2,9.63,09/10/5
NO2,9.69,09/10/6
NO2,9.94,09/10/7
NO2,10.22,09/10/8
NO2,10.31,09/10/9
NO2,10.38,09/10/10
NO2,10.41,09/10/11
NO2,10.66,09/10/12
NO2,10.84,09/10/13
NO2,10.97,09/10/14
NO2,10.97,09/10/15
NO2,10.91,09/10/16
NO2,10.78,09/10/17
NO2,10.75,09/10/18
NO2,10.53,09/10/19
NO2,10.22,09/10/20
NO2,10.13,09/10/21
NO2,10.47,09/10/22
NO2,10.53,09/10/23
NO2,10.81,09/10/24
NO2,10.69,09/10/25
NO2,10.66,09/10/26
NO2,10.38,09/10/27
NO2,10.59,09/10/28
NO2,10.59,09/10/29
NO2,10.44,09/10/30
NO2,10.72,09/10/31
NO2,10.59,09/11/1
NO2,10.41,09/11/2
NO2,10.22,09/11/3
NO2,10.09,09/11/4
NO2,10.06,09/11/5
NO2,10.31,09/11/6
NO2,10.34,09/11/7
NO2,10.44,09/11/8
NO2,12.56,09/11/9
NO2,14.66,09/11/10
NO2,15.28,09/11/11
NO2,16.00,09/11/12
NO2,16.84,09/11/13
NO2,18.44,09/11/14
NO2,20.41,09/11/15
NO2,21.56,09/11/16
NO2,22.53,09/11/17
NO2,23.16,09/11/18
NO2,24.19,09/11/19
NO2,24.41,09/11/20
NO2,24.69,09/11/21
NO2,25.03,09/11/22
NO2,25.41,09/11/23
NO2,25.56,09/11/24
NO2,26.06,09/11/25
NO2,26.16,09/11/26
NO2,26.16,09/11/27
NO2,26.13,09/11/28
NO2,24.16,09/11/29
NO2,22.22,09/11/30
NO2,21.50,09/12/1
NO2,20.78,09/12/2
NO2,20.59,09/12/3
NO2,20.16,09/12/4
NO2,19.00,09/12/5
NO2,18.72,09/12/6
NO2,18.16,09/12/7
NO2,18.38,09/12/8
NO2,18.38,09/12/9
NO2,19.28,09/12/10
NO2,20.31,09/12/11
NO2,21.06,09/12/12
NO2,21.69,09/12/13
NO2,22.69,09/12/14
NO2,23.16,09/12/15
NO2,24.16,09/12/16
NO2,24.97,09/12/17
NO2,26.06,09/12/18
NO2,26.88,09/12/19
NO2,27.75,09/12/20
NO2,28.75,09/12/21
NO2,29.69,09/12/22
NO2,29.94,09/12/23
NO2,30.03,09/12/24
NO2,30.22,09/12/25
NO2,30.41,09/12/26
NO2,30.56,09/12/27
NO2,30.69,09/12/28
NO2,30.63,09/12/29
NO2,30.16,09/12/30
NO2,29.84,09/12/31
NO2,29.72,10/1/1
NO2,30.16,10/1/2
NO2,30.31,10/1/3
NO2,30.72,10/1/4
NO2,30.47,10/1/5
NO2,30.28,10/1/6
NO2,30.75,10/1/7
NO2,32.31,10/1/8
NO2,34.13,10/1/9
NO2,34.41,10/1/10
NO2,34.56,10/1/11
NO2,34.59,10/1/12
NO2,34.75,10/1/13
NO2,35.00,10/1/14
NO2,34.97,10/1/15
NO2,35.22,10/1/16
NO2,37.09,10/1/17
NO2,37.34,10/1/18
NO2,37.66,10/1/19
NO2,38.31,10/1/20
NO2,38.75,10/1/21
NO2,38.34,10/1/22
NO2,38.94,10/1/23
NO2,39.31,10/1/24
NO2,39.34,10/1/25
NO2,40.09,10/1/26
NO2,40.19,10/1/27
NO2,39.34,10/1/28
NO2,38.03,10/1/29
NO2,37.69,10/1/30
NO2,38.13,10/1/31
NO2,38.91,10/2/1
NO2,38.84,10/2/2
NO2,39.06,10/2/3
NO2,39.66,10/2/4
NO2,40.00,10/2/5
NO2,38.41,10/2/6
NO2,38.50,10/2/7
NO2,38.63,10/2/8
NO2,38.22,10/2/9
NO2,38.38,10/2/10
NO2,38.88,10/2/11
NO2,37.81,10/2/12
NO2,37.31,10/2/13
NO2,37.91,10/2/14
NO2,37.16,10/2/15
NO2,36.31,10/2/16
NO2,35.22,10/2/17
NO2,34.31,10/2/18
NO2,33.75,10/2/19
NO2,32.53,10/2/20
NO2,31.00,10/2/21
NO2,30.22,10/2/22
NO2,29.44,10/2/23
NO2,29.56,10/2/24
NO2,28.78,10/2/25
NO2,28.06,10/2/26
NO2,27.44,10/2/27
NO2,26.69,10/2/28
NO2,26.22,10/3/1
NO2,25.34,10/3/2
NO2,24.47,10/3/3
NO2,24.25,10/3/4
NO2,24.47,10/3/5
NO2,23.34,10/3/6
NO2,23.91,10/3/7
NO2,23.84,10/3/8
NO2,24.06,10/3/9
NO2,23.91,10/3/10
NO2,23.75,10/3/11
NO2,24.13,10/3/12
NO2,24.69,10/3/13
NO2,25.16,10/3/14
NO2,25.53,10/3/15
NO2,24.34,10/3/16
NO2,24.03,10/3/17
NO2,24.06,10/3/18
NO2,23.75,10/3/19
NO2,23.78,10/3/20
NO2,24.25,10/3/21
NO2,24.34,10/3/22
NO2,24.72,10/3/23
NO2,24.94,10/3/24
NO2,24.31,10/3/25
NO2,24.38,10/3/26
NO2,23.59,10/3/27
NO2,23.50,10/3/28
NO2,23.50,10/3/29
NO2,24.13,10/3/30
NO2,24.13,10/3/31
NO2,23.78,10/4/1
NO2,23.53,10/4/2
NO2,22.72,10/4/3
NO2,22.34,10/4/4
NO2,22.44,10/4/5
NO2,22.56,10/4/6
NO2,22.31,10/4/7
NO2,22.09,10/4/8
NO2,21.31,10/4/9
NO2,20.06,10/4/10
NO2,19.56,10/4/11
NO2,19.16,10/4/12
NO2,18.78,10/4/13
NO2,18.03,10/4/14
NO2,17.44,10/4/15
NO2,17.00,10/4/16
NO2,16.22,10/4/17
NO2,15.91,10/4/18
NO2,15.25,10/4/19
NO2,15.22,10/4/20
NO2,15.09,10/4/21
NO2,14.81,10/4/22
NO2,14.91,10/4/23
NO2,14.44,10/4/24
NO2,14.09,10/4/25
NO2,13.56,10/4/26
NO2,13.16,10/4/27
NO2,12.91,10/4/28
NO2,12.94,10/4/29
NO2,12.91,10/4/30
NO2,12.88,10/5/1
NO2,12.53,10/5/2
NO2,12.13,10/5/3
NO2,12.06,10/5/4
NO2,12.06,10/5/5
NO2,12.03,10/5/6
NO2,12.19,10/5/7
NO2,11.78,10/5/8
NO2,11.53,10/5/9
NO2,11.31,10/5/10
NO2,11.09,10/5/11
NO2,10.69,10/5/12
NO2,10.66,10/5/13
NO2,10.81,10/5/14
NO2,10.81,10/5/15
NO2,11.00,10/5/16
NO2,11.13,10/5/17
NO2,11.41,10/5/18
NO2,11.50,10/5/19
NO2,11.53,10/5/20
NO2,11.28,10/5/21
NO2,11.25,10/5/22
NO2,11.72,10/5/23
NO2,11.88,10/5/24
NO2,11.84,10/5/25
NO2,12.06,10/5/26
NO2,12.28,10/5/27
NO2,12.66,10/5/28
NO2,12.69,10/5/29
NO2,12.50,10/5/30
NO2,12.28,10/5/31
NO2,12.34,10/6/1
NO2,12.25,10/6/2
NO2,11.97,10/6/3
NO2,11.75,10/6/4
NO2,11.63,10/6/5
NO2,11.41,10/6/6
NO2,11.28,10/6/7
NO2,11.31,10/6/8
NO2,11.28,10/6/9
NO2,11.28,10/6/10
NO2,11.25,10/6/11
NO2,10.91,10/6/12
NO2,10.97,10/6/13
NO2,11.19,10/6/14
NO2,11.03,10/6/15
NO2,10.69,10/6/16
NO2,10.19,10/6/17
NO2,9.91,10/6/18
NO2,9.88,10/6/19
NO2,9.88,10/6/20
NO2,9.94,10/6/21
NO2,9.78,10/6/22
NO2,9.78,10/6/23
NO2,10.03,10/6/24
NO2,10.31,10/6/25
NO2,11.06,10/6/26
NO2,11.56,10/6/27
NO2,11.63,10/6/28
NO2,11.53,10/6/29
NO2,11.47,10/6/30
NO2,11.38,10/7/1
NO2,11.28,10/7/2
NO2,11.03,10/7/3
NO2,11.06,10/7/4
NO2,11.16,10/7/5
NO2,11.31,10/7/6
NO2,11.59,10/7/7
NO2,11.81,10/7/8
NO2,11.84,10/7/9
NO2,12.03,10/7/10
NO2,11.88,10/7/11
NO2,11.97,10/7/12
NO2,11.81,10/7/13
NO2,11.44,10/7/14
NO2,11.22,10/7/15
NO2,10.69,10/7/16
NO2,10.13,10/7/17
NO2,10.16,10/7/18
NO2,10.31,10/7/19
NO2,10.44,10/7/20
NO2,10.38,10/7/21
NO2,10.41,10/7/22
NO2,10.44,10/7/23
NO2,10.16,10/7/24
NO2,10.09,10/7/25
NO2,10.06,10/7/26
NO2,9.97,10/7/27
NO2,9.78,10/7/28
NO2,9.78,10/7/29
NO2,9.56,10/7/30
NO2,9.44,10/7/31
NO2,9.22,10/8/1
NO2,9.22,10/8/2
NO2,9.50,10/8/3
NO2,9.81,10/8/4
NO2,9.63,10/8/5
NO2,9.53,10/8/6
NO2,9.66,10/8/7
NO2,9.78,10/8/8
NO2,9.69,10/8/9
NO2,9.69,10/8/10
NO2,9.94,10/8/11
NO2,10.19,10/8/12
NO2,10.28,10/8/13
NO2,10.31,10/8/14
NO2,10.25,10/8/15
NO2,10.44,10/8/16
NO2,10.88,10/8/17
NO2,11.13,10/8/18
NO2,11.31,10/8/19
NO2,11.31,10/8/20
NO2,11.47,10/8/21
NO2,11.72,10/8/22
NO2,11.41,10/8/23
NO2,10.94,10/8/24
NO2,11.22,10/8/25
NO2,11.56,10/8/26
NO2,11.41,10/8/27
NO2,11.16,10/8/28
NO2,11.28,10/8/29
NO2,11.56,10/8/30
NO2,11.38,10/8/31
NO2,11.53,10/9/1
NO2,11.88,10/9/2
NO2,11.88,10/9/3
NO2,12.00,10/9/4
NO2,11.94,10/9/5
NO2,11.91,10/9/6
NO2,12.06,10/9/7
NO2,12.25,10/9/8
NO2,12.38,10/9/9
NO2,12.47,10/9/10
NO2,12.56,10/9/11
NO2,12.94,10/9/12
NO2,13.25,10/9/13
NO2,13.31,10/9/14
NO2,13.22,10/9/15
NO2,13.25,10/9/16
NO2,13.38,10/9/17
NO2,13.19,10/9/18
NO2,13.13,10/9/19
NO2,13.03,10/9/20
NO2,12.84,10/9/21
NO2,12.78,10/9/22
NO2,12.63,10/9/23
NO2,12.59,10/9/24
NO2,12.84,10/9/25
NO2,12.91,10/9/26
NO2,12.75,10/9/27
NO2,12.66,10/9/28
NO2,12.91,10/9/29
NO2,13.06,10/9/30
NO2,13.19,10/10/1
NO2,13.09,10/10/2
NO2,12.94,10/10/3
NO2,12.84,10/10/4
NO2,12.84,10/10/5
NO2,12.81,10/10/6
NO2,12.84,10/10/7
NO2,13.09,10/10/8
NO2,13.22,10/10/9
NO2,13.81,10/10/10
NO2,13.84,10/10/11
NO2,13.59,10/10/12
NO2,13.78,10/10/13
NO2,13.94,10/10/14
NO2,13.94,10/10/15
NO2,13.84,10/10/16
NO2,13.81,10/10/17
NO2,14.03,10/10/18
NO2,13.97,10/10/19
NO2,13.78,10/10/20
NO2,13.63,10/10/21
NO2,13.88,10/10/22
NO2,14.34,10/10/23
NO2,14.75,10/10/24
NO2,15.25,10/10/25
NO2,15.16,10/10/26
NO2,15.16,10/10/27
NO2,15.09,10/10/28
NO2,15.16,10/10/29
NO2,14.94,10/10/30
NO2,15.16,10/10/31
NO2,15.53,10/11/1
NO2,15.50,10/11/2
NO2,15.47,10/11/3
NO2,15.28,10/11/4
NO2,15.28,10/11/5
NO2,15.34,10/11/6
NO2,15.22,10/11/7
NO2,15.16,10/11/8
NO2,15.06,10/11/9
NO2,15.03,10/11/10
NO2,15.09,10/11/11
NO2,14.81,10/11/12
NO2,14.31,10/11/13
NO2,13.69,10/11/14
NO2,13.81,10/11/15
NO2,13.94,10/11/16
NO2,14.00,10/11/17
NO2,14.16,10/11/18
NO2,14.06,10/11/19
NO2,13.78,10/11/20
NO2,13.47,10/11/21
NO2,13.63,10/11/22
NO2,13.59,10/11/23
NO2,13.69,10/11/24
NO2,13.66,10/11/25
NO2,13.66,10/11/26
NO2,13.63,10/11/27
NO2,13.69,10/11/28
NO2,13.84,10/11/29
NO2,13.75,10/11/30
NO2,13.53,10/12/1
NO2,13.56,10/12/2
NO2,13.63,10/12/3
NO2,13.69,10/12/4
NO2,13.63,10/12/5
NO2,13.56,10/12/6
NO2,13.59,10/12/7
NO2,13.25,10/12/8
NO2,13.16,10/12/9
NO2,13.19,10/12/10
NO2,13.16,10/12/11
NO2,12.94,10/12/12
NO2,12.78,10/12/13
NO2,12.59,10/12/14
NO2,12.31,10/12/15
NO2,12.25,10/12/16
NO2,12.16,10/12/17
NO2,12.16,10/12/18
NO2,12.16,10/12/19
NO2,12.44,10/12/20
NO2,12.31,10/12/21
NO2,12.19,10/12/22
NO2,12.28,10/12/23
NO2,12.75,10/12/24
NO2,12.69,10/12/25
NO2,12.72,10/12/26
NO2,12.91,10/12/27
NO2,13.06,10/12/28
NO2,13.22,10/12/29
NO2,13.22,10/12/30
NO2,13.06,10/12/31
NO2,13.00,11/1/1
NO2,13.00,11/1/2
NO2,13.03,11/1/3
NO2,13.31,11/1/4
NO2,13.47,11/1/5
NO2,13.75,11/1/6
NO2,13.66,11/1/7
NO2,13.66,11/1/8
NO2,13.50,11/1/9
NO2,13.47,11/1/10
NO2,13.34,11/1/11
NO2,13.28,11/1/12
NO2,12.88,11/1/13
NO2,13.00,11/1/14
NO2,13.25,11/1/15
NO2,13.00,11/1/16
NO2,12.88,11/1/17
NO2,12.94,11/1/18
NO2,13.16,11/1/19
NO2,13.81,11/1/20
NO2,14.53,11/1/21
NO2,14.94,11/1/22
NO2,15.41,11/1/23
NO2,15.59,11/1/24
NO2,15.47,11/1/25
NO2,15.44,11/1/26
NO2,15.63,11/1/27
NO2,16.03,11/1/28
NO2,16.09,11/1/29
NO2,16.16,11/1/30
NO2,16.19,11/1/31
NO2,16.22,11/2/1
NO2,16.19,11/2/2
NO2,16.19,11/2/3
NO2,16.09,11/2/4
NO2,16.25,11/2/5
NO2,16.41,11/2/6
NO2,16.19,11/2/7
NO2,16.16,11/2/8
NO2,15.97,11/2/9
NO2,15.34,11/2/10
NO2,15.09,11/2/11
NO2,14.59,11/2/12
NO2,14.13,11/2/13
NO2,14.22,11/2/14
NO2,13.97,11/2/15
NO2,13.84,11/2/16
NO2,13.38,11/2/17
NO2,13.31,11/2/18
NO2,13.50,11/2/19
NO2,13.75,11/2/20
NO2,13.97,11/2/21
NO2,14.59,11/2/22
NO2,15.06,11/2/23
NO2,14.97,11/2/24
NO2,15.06,11/2/25
NO2,15.19,11/2/26
NO2,15.50,11/2/27
NO2,15.28,11/2/28
NO2,14.84,11/3/1
NO2,14.97,11/3/2
NO2,15.03,11/3/3
NO2,15.13,11/3/4
NO2,15.22,11/3/5
NO2,15.06,11/3/6
NO2,15.31,11/3/7
NO2,15.41,11/3/8
NO2,15.63,11/3/9
NO2,15.53,11/3/10
NO2,15.09,11/3/11
NO2,14.84,11/3/12
NO2,14.41,11/3/13
NO2,13.66,11/3/14
NO2,13.09,11/3/15
NO2,12.81,11/3/16
NO2,12.53,11/3/17
NO2,12.13,11/3/18
NO2,11.59,11/3/19
NO2,11.66,11/3/20
NO2,11.75,11/3/21
NO2,11.78,11/3/22
NO2,11.59,11/3/23
NO2,11.38,11/3/24
NO2,11.25,11/3/25
NO2,11.03,11/3/26
NO2,10.88,11/3/27
NO2,10.84,11/3/28
NO2,10.66,11/3/29
NO2,10.72,11/3/30
NO2,10.91,11/3/31
NO2,10.94,11/4/1
NO2,11.25,11/4/2
NO2,11.25,11/4/3
NO2,11.31,11/4/4
NO2,11.59,11/4/5
NO2,11.81,11/4/6
NO2,11.75,11/4/7
NO2,11.84,11/4/8
NO2,12.06,11/4/9
NO2,11.94,11/4/10
NO2,11.66,11/4/11
NO2,11.75,11/4/12
NO2,11.69,11/4/13
NO2,11.72,11/4/14
NO2,11.75,11/4/15
NO2,11.66,11/4/16
NO2,11.59,11/4/17
NO2,11.38,11/4/18
NO2,11.00,11/4/19
NO2,10.97,11/4/20
NO2,10.69,11/4/21
NO2,10.28,11/4/22
NO2,10.25,11/4/23
NO2,10.13,11/4/24
NO2,9.97,11/4/25
NO2,9.59,11/4/26
NO2,9.81,11/4/27
NO2,9.78,11/4/28
NO2,9.38,11/4/29
NO2,9.28,11/4/30
NO2,9.34,11/5/1
NO2,9.13,11/5/2
NO2,9.22,11/5/3
NO2,9.25,11/5/4
NO2,9.31,11/5/5
NO2,9.00,11/5/6
NO2,8.75,11/5/7
NO2,9.19,11/5/8
NO2,9.53,11/5/9
NO2,9.53,11/5/10
NO2,9.75,11/5/11
NO2,9.88,11/5/12
NO2,9.94,11/5/13
NO2,9.91,11/5/14
NO2,9.84,11/5/15
NO2,9.91,11/5/16
NO2,10.09,11/5/17
NO2,10.06,11/5/18
NO2,9.97,11/5/19
NO2,10.16,11/5/20
NO2,10.38,11/5/21
NO2,10.47,11/5/22
NO2,10.44,11/5/23
NO2,10.31,11/5/24
NO2,10.16,11/5/25
NO2,10.50,11/5/26
NO2,10.69,11/5/27
NO2,10.22,11/5/28
NO2,10.03,11/5/29
NO2,9.75,11/5/30
NO2,9.50,11/5/31
NO2,9.41,11/6/1
NO2,9.34,11/6/2
NO2,9.38,11/6/3
NO2,9.19,11/6/4
NO2,9.53,11/6/5
NO2,9.63,11/6/6
NO2,9.63,11/6/7
NO2,9.63,11/6/8
NO2,9.47,11/6/9
NO2,9.38,11/6/10
NO2,9.53,11/6/11
NO2,9.38,11/6/12
NO2,9.44,11/6/13
NO2,9.59,11/6/14
NO2,9.38,11/6/15
NO2,9.28,11/6/16
NO2,9.34,11/6/17
NO2,9.41,11/6/18
NO2,9.72,11/6/19
NO2,10.06,11/6/20
NO2,10.06,11/6/21
NO2,9.91,11/6/22
NO2,9.75,11/6/23
NO2,9.75,11/6/24
NO2,9.50,11/6/25
NO2,9.03,11/6/26
NO2,8.91,11/6/27
NO2,8.97,11/6/28
NO2,8.88,11/6/29
NO2,8.75,11/6/30
NO2,8.38,11/7/1
NO2,8.31,11/7/2
NO2,8.34,11/7/3
NO2,8.28,11/7/4
NO2,8.47,11/7/5
NO2,8.44,11/7/6
NO2,8.50,11/7/7
NO2,8.47,11/7/8
NO2,8.28,11/7/9
NO2,8.28,11/7/10
NO2,8.34,11/7/11
NO2,8.50,11/7/12
NO2,8.59,11/7/13
NO2,8.88,11/7/14
NO2,8.84,11/7/15
NO2,8.75,11/7/16
NO2,8.78,11/7/17
NO2,8.91,11/7/18
NO2,9.22,11/7/19
NO2,9.09,11/7/20
NO2,9.28,11/7/21
NO2,9.44,11/7/22
NO2,9.41,11/7/23
NO2,9.34,11/7/24
NO2,9.03,11/7/25
NO2,8.81,11/7/26
NO2,8.72,11/7/27
NO2,8.53,11/7/28
NO2,8.44,11/7/29
NO2,8.25,11/7/30
NO2,8.09,11/7/31
NO2,7.97,11/8/1
NO2,7.94,11/8/2
NO2,7.84,11/8/3
NO2,7.81,11/8/4
NO2,8.09,11/8/5
NO2,8.81,11/8/6
NO2,9.91,11/8/7
NO2,10.56,11/8/8
NO2,11.56,11/8/9
NO2,12.38,11/8/10
NO2,14.47,11/8/11
NO2,15.41,11/8/12
NO2,16.41,11/8/13
NO2,17.25,11/8/14
NO2,18.03,11/8/15
NO2,18.91,11/8/16
NO2,19.78,11/8/17
NO2,20.66,11/8/18
NO2,21.22,11/8/19
NO2,21.84,11/8/20
NO2,22.31,11/8/21
NO2,22.63,11/8/22
NO2,22.94,11/8/23
NO2,23.53,11/8/24
NO2,24.00,11/8/25
NO2,24.53,11/8/26
NO2,24.63,11/8/27
NO2,25.06,11/8/28
NO2,25.50,11/8/29
NO2,25.97,11/8/30
NO2,25.13,11/8/31
NO2,25.34,11/9/1
NO2,25.03,11/9/2
NO2,25.66,11/9/3
NO2,26.59,11/9/4
NO2,26.75,11/9/5
NO2,27.22,11/9/6
NO2,27.63,11/9/7
NO2,28.28,11/9/8
NO2,28.94,11/9/9
NO2,29.91,11/9/10
NO2,30.78,11/9/11
NO2,31.50,11/9/12
NO2,32.06,11/9/13
NO2,32.44,11/9/14
NO2,32.50,11/9/15
NO2,32.19,11/9/16
NO2,32.09,11/9/17
NO2,30.75,11/9/18
NO2,30.34,11/9/19
NO2,29.91,11/9/20
NO2,29.91,11/9/21
NO2,30.50,11/9/22
NO2,30.38,11/9/23
NO2,30.16,11/9/24
NO2,30.41,11/9/25
NO2,30.44,11/9/26
NO2,30.47,11/9/27
NO2,30.50,11/9/28
NO2,30.47,11/9/29
NO2,30.44,11/9/30
NO2,30.53,11/10/1
NO2,30.66,11/10/2
NO2,30.56,11/10/3
NO2,30.69,11/10/4
NO2,30.59,11/10/5
NO2,30.91,11/10/6
NO2,31.00,11/10/7
NO2,32.34,11/10/8
NO2,32.81,11/10/9
NO2,33.34,11/10/10
NO2,35.41,11/10/11
NO2,35.75,11/10/12
NO2,36.00,11/10/13
NO2,35.94,11/10/14
NO2,35.91,11/10/15
NO2,35.78,11/10/16
NO2,35.78,11/10/17
NO2,35.81,11/10/18
NO2,36.00,11/10/19
NO2,35.94,11/10/20
NO2,35.88,11/10/21
NO2,35.91,11/10/22
NO2,36.16,11/10/23
NO2,36.59,11/10/24
NO2,36.56,11/10/25
NO2,36.53,11/10/26
NO2,36.63,11/10/27
NO2,36.88,11/10/28
NO2,37.19,11/10/29
NO2,37.47,11/10/30
NO2,36.06,11/10/31
NO2,36.47,11/11/1
NO2,36.53,11/11/2
NO2,37.25,11/11/3
NO2,37.94,11/11/4
NO2,38.63,11/11/5
NO2,39.09,11/11/6
NO2,39.16,11/11/7
NO2,39.41,11/11/8
NO2,40.16,11/11/9
NO2,40.75,11/11/10
NO2,41.34,11/11/11
NO2,41.91,11/11/12
NO2,42.25,11/11/13
NO2,43.06,11/11/14
NO2,43.72,11/11/15
NO2,44.34,11/11/16
NO2,44.63,11/11/17
NO2,44.75,11/11/18
NO2,44.59,11/11/19
NO2,44.47,11/11/20
NO2,44.38,11/11/21
NO2,44.50,11/11/22
NO2,44.81,11/11/23
NO2,45.06,11/11/24
NO2,45.31,11/11/25
NO2,46.16,11/11/26
NO2,50.38,11/11/27
NO2,52.91,11/11/28
NO2,56.19,11/11/29
NO2,56.72,11/11/30
NO2,56.06,11/12/1
NO2,55.97,11/12/2
NO2,56.59,11/12/3
NO2,57.94,11/12/4
NO2,60.44,11/12/5
NO2,62.78,11/12/6
NO2,64.53,11/12/7
NO2,64.25,11/12/8
NO2,64.03,11/12/9
NO2,63.72,11/12/10
NO2,63.47,11/12/11
NO2,63.13,11/12/12
NO2,62.38,11/12/13
NO2,62.25,11/12/14
NO2,61.81,11/12/15
NO2,60.47,11/12/16
NO2,56.03,11/12/17
NO2,53.59,11/12/18
NO2,49.94,11/12/19
NO2,49.81,11/12/20
NO2,52.31,11/12/21
NO2,55.59,11/12/22
NO2,55.78,11/12/23
NO2,54.47,11/12/24
NO2,52.78,11/12/25
NO2,50.06,11/12/26
NO2,48.69,11/12/27
NO2,49.00,11/12/28
NO2,49.56,11/12/29
NO2,50.16,11/12/30
NO2,50.19,11/12/31
PM10,50.75,02/1/1
PM10,53.26,02/1/2
PM10,54.75,02/1/3
PM10,56.79,02/1/4
PM10,59.00,02/1/5
PM10,61.68,02/1/6
PM10,64.88,02/1/7
PM10,68.92,02/1/8
PM10,70.87,02/1/9
PM10,72.52,02/1/10
PM10,72.79,02/1/11
PM10,74.83,02/1/12
PM10,78.30,02/1/13
PM10,80.31,02/1/14
