key,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
PM10,0.096,0.125,0.154,0.14,0.211,0.13,0.088,0.106,0.143,0.09
PM10,0.114,0.146,0.184,0.177,0.105,0.128,0.099,0.11,0.159,0.092
PM10,0.115,0.226,0.206,0.121,0.185,0.131,0.068,0.11,0.091,0.129
PM10,0.093,0.237,0.321,0.135,0.144,0.289,0.14,0.105,0.105,0.119
PM10,0.164,0.138,0.248,0.18,0.113,0.467,0.132,0.108,0.184,0.251
PM10,0.143,0.11,0.197,0.154,0.098,0.117,0.096,0.072,0.095,0.124
PM10,0.264,0.079,0.172,0.153,0.093,0.092,0.151,0.098,0.143,0.082
PM10,0.174,0.095,0.095,0.197,0.083,0.076,0.11,0.107,0.131,0.095
PM10,0.118,0.147,0.121,0.163,0.121,0.088,0.142,0.149,0.115,0.112
PM10,0.062,0.128,0.132,0.133,0.114,0.092,0.11,0.126,0.13,0.066
PM10,0.235,0.141,0.177,0.168,0.09,0.112,0.097,0.1,0.076,0.093
PM10,0.174,0.145,0.173,0.352,0.128,0.095,0.15,0.111,0.097,0.172
PM10,0.139,0.162,0.144,0.129,0.224,0.102,0.148,0.128,0.086,0.123
PM10,0.129,0.128,0.179,0.124,0.207,0.118,0.1,0.102,0.103,0.136
PM10,0.114,0.156,0.139,0.14,0.237,0.147,0.082,0.087,0.17,0.071
PM10,0.124,0.252,0.235,0.128,0.149,0.119,0.173,0.136,0.127,0.089
PM10,0.128,0.261,0.28,0.165,0.051,0.105,0.075,0.186,0.056,0.073
PM10,0.124,0.154,0.183,0.141,0.07,0.09,0.093,0.175,0.072,0.109
PM10,0.178,0.211,0.179,0.25,0.063,0.095,0.107,0.124,0.059,0.217
PM10,0.076,0.198,0.193,0.151,0.115,0.078,0.081,0.103,0.062,0.204
PM10,0.124,0.154,0.176,0.15,0.131,0.099,0.115,0.131,0.145,0.121
PM10,0.078,0.104,0.193,0.217,0.137,0.071,0.142,0.081,0.143,0.146
PM10,0.076,0.112,0.188,0.133,0.17,0.089,0.139,0.133,0.131,0.083
PM10,0.068,0.13,0.209,0.154,0.086,0.115,0.138,0.057,0.162,0.1
PM10,0.059,0.112,0.222,0.143,0.091,0.148,0.078,0.072,0.096,0.088
PM10,0.068,0.076,0.264,0.108,0.078,0.119,0.07,0.08,0.061,0.069
PM10,0.062,0.116,0.288,0.154,0.104,0.1,0.054,0.112,0.072,0.064
PM10,0.075,0.217,0.25,0.127,0.097,0.083,0.083,0.131,0.081,0.064
PM10,0.094,0.189,0.259,0.17,0.106,0.098,0.078,0.32,0.08,0.073
PM10,0.092,0.116,0.165,0.134,0.092,0.1,0.21,0.083,0.088,0.155
PM10,0.134,0.217,0.165,0.143,0.105,0.121,0.147,0.067,0.078,0.093
PM10,0.094,0.139,0.087,0.124,0.109,0.141,0.141,0.127,0.079,0.076
PM10,0.077,0.123,0.126,0.319,0.068,0.132,0.123,0.177,0.086,0.074
PM10,0.121,0.103,0.154,0.24,0.106,0.119,0.138,0.117,0.099,0.117
PM10,0.125,0.106,0.175,0.255,0.125,0.064,0.1,0.094,0.096,0.219
PM10,0.093,0.097,0.146,0.171,0.129,0.074,0.127,0.135,0.136,0.119
PM10,0.135,0.103,0.231,0.063,0.083,0.102,0.104,0.081,0.123,0.078
PM10,0.163,0.175,0.124,0.089,0.083,0.113,0.085,0.093,0.112,0.076
PM10,0.152,0.12,0.158,0.08,0.053,0.121,0.07,0.064,0.082,0.097
PM10,0.08,0.112,0.133,0.042,0.048,0.132,0.093,0.072,0.08,0.097
PM10,0.053,0.115,0.216,0.058,0.085,0.098,0.092,0.081,0.063,0.129
PM10,0.085,0.151,0.233,0.103,0.092,0.137,0.091,0.085,0.086,0.096
PM10,0.12,0.168,0.161,0.077,0.057,0.131,0.122,0.086,0.097,0.137
PM10,0.109,0.18,0.197,0.085,0.075,0.082,0.147,0.054,0.137,0.096
PM10,0.084,0.147,0.244,0.069,0.079,0.086,0.099,0.064,0.079,0.069
PM10,0.067,0.153,0.221,0.094,0.045,0.138,0.119,0.124,0.097,0.131
PM10,0.104,0.137,0.187,0.086,0.053,0.089,0.075,0.149,0.126,0.109
PM10,0.092,0.106,0.188,0.105,0.047,0.127,0.065,0.118,0.124,0.09
PM10,0.052,0.139,0.175,0.05,0.059,0.146,0.078,0.065,0.104,0.091
PM10,0.042,0.144,0.13,0.047,0.062,0.14,0.112,0.092,0.109,0.111
PM10,0.043,0.187,0.186,0.067,0.066,0.095,0.145,0.113,0.069,0.086
PM10,0.092,0.194,0.108,0.037,0.066,0.108,0.204,0.083,0.074,0.082
PM10,0.113,0.12,0.142,0.055,0.065,0.074,0.146,0.087,0.117,0.113
PM10,0.108,0.143,0.144,0.102,0.104,0.087,0.121,0.087,0.092,0.082
PM10,0.128,0.156,0.146,0.07,0.101,0.126,0.102,0.091,0.104,0.076
PM10,0.123,0.134,0.162,0.059,0.043,0.146,0.131,0.103,0.15,0.082
PM10,0.104,0.092,0.156,0.066,0.062,0.127,0.109,0.069,0.079,0.081
PM10,0.092,0.154,0.153,0.073,0.067,0.133,0.148,0.063,0.129,0.079
PM10,0.076,0.114,0.132,0.056,0.076,0.364,0.11,0.076,0.097,0.108
PM10,0.121,0.107,0.153,0.057,0.09,0.136,0.102,0.079,0.09,0.11
PM10,0.106,0.156,0.138,0.06,0.039,0.114,0.128,0.148,0.123,0.085
PM10,0.121,0.094,0.138,0.082,0.048,0.127,0.22,0.149,0.112,0.084
PM10,0.08,0.086,0.139,0.054,0.057,0.128,0.425,0.118,0.078,0.093
PM10,0.079,0.129,0.238,0.055,0.08,0.084,0.251,0.113,0.081,0.09
PM10,0.09,0.117,0.15,0.058,0.068,0.062,0.253,0.089,0.096,0.112
PM10,0.09,0.116,0.151,0.099,0.082,0.069,0.107,0.107,0.084,0.101
PM10,0.122,0.082,0.13,0.094,0.063,0.036,0.144,0.13,0.092,0.089
PM10,0.127,0.096,0.181,0.07,0.073,0.045,0.111,0.231,0.104,0.115
PM10,0.097,0.095,0.122,0.066,0.088,0.065,0.103,0.198,0.088,0.123
PM10,0.085,0.105,0.121,0.105,0.093,0.095,0.091,0.135,0.086,0.135
PM10,0.079,0.144,0.143,0.067,0.106,0.096,0.098,0.156,0.092,0.134
PM10,0.073,0.078,0.17,0.077,0.16,0.127,0.122,0.142,0.075,0.129
PM10,0.093,0.113,0.159,0.091,0.123,0.122,0.142,0.128,0.052,0.109
PM10,0.132,0.095,0.174,0.105,0.078,0.132,0.13,0.069,0.056,0.12
PM10,0.064,0.124,0.181,0.127,0.074,0.111,0.276,0.082,0.065,0.131
PM10,0.063,0.1,0.229,0.097,0.059,0.189,0.351,0.071,0.071,0.065
PM10,0.086,0.072,0.297,0.069,0.085,0.127,0.206,0.113,0.091,0.104
PM10,0.069,0.062,0.277,0.081,0.096,0.101,0.232,0.105,0.139,0.069
PM10,0.089,0.069,0.248,0.089,0.078,0.102,0.238,0.143,0.145,0.095
PM10,0.154,0.095,0.238,0.111,0.068,0.089,0.202,0.145,0.13,0.196
PM10,0.121,0.086,0.201,0.093,0.067,0.085,0.143,0.136,0.111,0.166
PM10,0.104,0.1,0.137,0.066,0.079,0.095,0.136,0.083,0.146,0.166
PM10,0.089,0.118,0.128,0.047,0.082,0.083,0.09,0.145,0.11,0.131
PM10,0.089,0.144,0.152,0.066,0.069,0.079,0.188,0.113,0.073,0.171
PM10,0.114,0.152,0.143,0.093,0.112,0.09,0.131,0.198,0.085,0.133
PM10,0.122,0.112,0.221,0.084,0.111,0.064,0.107,0.143,0.097,0.111
PM10,0.091,0.09,0.208,0.069,0.144,0.056,0.141,0.122,0.133,0.09
PM10,0.075,0.096,0.153,0.049,0.137,0.072,0.17,0.058,0.222,0.089
PM10,0.042,0.075,0.123,0.086,0.09,0.095,0.125,0.095,0.163,0.131
PM10,0.086,0.1,0.187,0.096,0.064,0.058,0.1,0.101,0.158,0.078
PM10,0.131,0.095,0.139,0.113,0.063,0.088,0.094,0.088,0.146,0.059
PM10,0.097,0.15,0.204,0.039,0.052,0.077,0.089,0.084,0.133,0.074
PM10,0.112,0.154,0.224,0.125,0.066,0.053,0.076,0.08,0.095,0.087
PM10,0.074,0.097,0.233,0.094,0.083,0.088,0.075,0.135,0.07,0.094
PM10,0.071,0.094,0.21,0.084,0.079,0.069,0.065,0.08,0.068,0.109
PM10,0.099,0.105,0.217,0.068,0.103,0.071,0.105,0.084,0.06,0.078
PM10,0.098,0.12,0.232,0.073,0.119,0.049,0.101,0.073,0.066,0.11
PM10,0.123,0.141,0.195,0.091,0.121,0.093,0.07,0.076,0.086,0.069
PM10,0.118,0.09,0.207,0.103,0.098,0.082,0.089,0.068,0.081,0.116
PM10,0.09,0.088,0.155,0.094,0.096,0.109,0.073,0.094,0.092,0.08
PM10,0.083,0.074,0.15,0.091,0.077,0.072,0.054,0.109,0.111,0.121
PM10,0.091,0.119,0.158,0.123,0.083,0.099,0.057,0.156,0.094,0.125
PM10,0.093,0.104,0.15,0.25,0.106,0.088,0.081,0.157,0.091,0.087
PM10,0.117,0.082,0.124,0.227,0.132,0.1,0.076,0.054,0.087,0.105
PM10,0.114,0.107,0.189,0.181,0.133,0.099,0.082,0.082,0.089,0.125
PM10,0.093,0.121,0.232,0.148,0.104,0.085,0.139,0.158,0.066,0.129
PM10,0.088,0.088,0.18,0.123,0.135,0.131,0.19,0.103,0.073,0.116
PM10,0.079,0.1,0.116,0.11,0.131,0.12,0.117,0.1,0.069,0.129
PM10,0.099,0.105,0.149,0.108,0.13,0.116,0.101,0.062,0.194,0.134
PM10,0.085,0.078,0.182,0.106,0.08,0.104,0.098,0.085,0.178,0.121
PM10,0.112,0.104,0.192,0.112,0.117,0.087,0.098,0.106,0.121,0.123
PM10,0.107,0.079,0.204,0.089,0.14,0.071,0.101,0.137,0.181,0.163
PM10,0.077,0.054,0.151,0.098,0.134,0.119,0.108,0.095,0.125,0.147
PM10,0.066,0.116,0.119,0.119,0.106,0.054,0.063,0.092,0.115,0.076
PM10,0.063,0.174,0.118,0.102,0.113,0.054,0.053,0.117,0.047,0.104
PM10,0.083,0.08,0.104,0.124,0.125,0.049,0.047,0.155,0.09,0.12
PM10,0.111,0.099,0.106,0.097,0.108,0.072,0.085,0.362,0.117,0.163
PM10,0.121,0.15,0.097,0.07,0.104,0.125,0.107,0.108,0.098,0.141
PM10,0.123,0.128,0.092,0.08,0.063,0.103,0.125,0.081,0.067,0.136
PM10,0.202,0.099,0.101,0.06,0.089,0.263,0.085,0.069,0.138,0.069
PM10,0.089,0.065,0.135,0.083,0.117,0.146,0.081,0.074,0.128,0.124
PM10,0.075,0.062,0.149,0.26,0.129,0.109,0.148,0.132,0.076,0.078
PM10,0.082,0.056,0.145,0.211,0.109,0.063,0.245,0.095,0.069,0.069
PM10,0.087,0.096,0.171,0.197,0.076,0.082,0.132,0.131,0.081,0.149
PM10,0.12,0.113,0.176,0.187,0.074,0.132,0.079,0.165,0.084,0.116
PM10,0.094,0.113,0.124,0.122,0.068,0.076,0.066,0.07,0.089,0.071
PM10,0.081,0.096,0.088,0.115,0.066,0.091,0.061,0.106,0.074,0.102
PM10,0.082,0.115,0.134,0.093,0.117,0.099,0.078,0.089,0.088,0.071
PM10,0.082,0.102,0.207,0.096,0.135,0.079,0.077,0.104,0.191,0.089
PM10,0.072,0.123,0.122,0.082,0.089,0.093,0.09,0.087,0.128,0.061
PM10,0.075,0.078,0.101,0.11,0.124,0.116,0.07,0.066,0.094,0.153
PM10,0.083,0.1,0.053,0.153,0.131,0.133,0.073,0.079,0.096,0.047
PM10,0.057,0.153,0.096,0.121,0.075,0.106,0.119,0.089,0.107,0.046
PM10,0.058,0.138,0.1,0.062,0.103,0.08,0.112,0.097,0.082,0.047
PM10,0.063,0.123,0.075,0.059,0.103,0.11,0.101,0.089,0.05,0.056
PM10,0.071,0.12,0.093,0.082,0.084,0.085,0.1,0.071,0.107,0.157
PM10,0.098,0.108,0.07,0.12,0.081,0.104,0.096,0.076,0.135,0.054
PM10,0.1,0.109,0.079,0.107,0.097,0.084,0.061,0.095,0.104,0.065
PM10,0.114,0.092,0.068,0.1,0.11,0.07,0.104,0.088,0.11,0.064
PM10,0.087,0.08,0.059,0.098,0.117,0.127,0.102,0.098,0.082,0.088
PM10,0.099,0.106,0.053,0.091,0.109,0.108,0.098,0.098,0.088,0.06
PM10,0.117,0.06,0.078,0.095,0.1,0.115,0.081,0.101,0.119,0.05
PM10,0.103,0.106,0.065,0.069,0.091,0.052,0.053,0.078,0.144,0.039
PM10,0.103,0.089,0.046,0.045,0.077,0.056,0.048,0.082,0.089,0.032
PM10,0.072,0.072,0.107,0.065,0.078,0.089,0.055,0.091,0.055,0.032
PM10,0.069,0.102,0.107,0.085,0.102,0.14,0.105,0.082,0.036,0.05
PM10,0.098,0.107,0.088,0.112,0.082,0.135,0.141,0.099,0.059,0.062
PM10,0.093,0.062,0.054,0.107,0.075,0.115,0.089,0.062,0.042,0.089
PM10,0.145,0.059,0.078,0.098,0.087,0.08,0.047,0.075,0.039,0.102
PM10,0.137,0.064,0.082,0.088,0.126,0.086,0.067,0.096,0.065,0.076
PM10,0.093,0.092,0.062,0.092,0.118,0.086,0.073,0.084,0.056,0.072
PM10,0.054,0.1,0.104,0.109,0.1,0.088,0.096,0.072,0.064,0.067
PM10,0.067,0.053,0.122,0.065,0.115,0.061,0.076,0.052,0.068,0.06
PM10,0.093,0.072,0.093,0.087,0.13,0.076,0.079,0.12,0.062,0.064
PM10,0.066,0.058,0.039,0.134,0.104,0.074,0.108,0.057,0.069,0.07
PM10,0.086,0.036,0.07,0.099,0.078,0.052,0.119,0.047,0.079,0.058
PM10,0.118,0.056,0.053,0.153,0.052,0.054,0.061,0.066,0.114,0.068
PM10,0.104,0.076,0.044,0.109,0.137,0.068,0.079,0.096,0.17,0.106
PM10,0.062,0.049,0.093,0.132,0.103,0.086,0.062,0.091,0.102,0.114
PM10,0.049,0.106,0.108,0.078,0.121,0.065,0.079,0.079,0.083,0.189
PM10,0.044,0.124,0.103,0.112,0.066,0.085,0.103,0.054,0.095,0.146
PM10,0.039,0.042,0.141,0.114,0.043,0.094,0.108,0.069,0.111,0.145
PM10,0.071,0.077,0.114,0.119,0.065,0.085,0.089,0.093,0.153,0.074
PM10,0.077,0.068,0.054,0.14,0.065,0.078,0.095,0.041,0.138,0.069
PM10,0.115,0.059,0.044,0.153,0.094,0.086,0.104,0.036,0.043,0.059
PM10,0.14,0.052,0.04,0.179,0.07,0.076,0.122,0.072,0.066,0.082
PM10,0.122,0.105,0.096,0.147,0.052,0.076,0.122,0.085,0.064,0.067
PM10,0.115,0.108,0.092,0.138,0.073,0.078,0.079,0.107,0.084,0.062
PM10,0.038,0.11,0.052,0.133,0.107,0.083,0.066,0.093,0.082,0.066
PM10,0.037,0.098,0.067,0.093,0.133,0.077,0.105,0.055,0.125,0.056
PM10,0.03,0.102,0.068,0.08,0.138,0.1,0.144,0.05,0.095,0.058
PM10,0.06,0.13,0.024,0.114,0.134,0.122,0.178,0.066,0.129,0.036
PM10,0.069,0.098,0.044,0.08,0.136,0.114,0.105,0.117,0.087,0.056
PM10,0.097,0.129,0.044,0.116,0.213,0.142,0.148,0.055,0.053,0.054
PM10,0.113,0.06,0.031,0.152,0.142,0.118,0.17,0.103,0.096,0.036
PM10,0.098,0.043,0.057,0.1,0.128,0.063,0.116,0.095,0.05,0.034
PM10,0.069,0.054,0.034,0.08,0.153,0.04,0.119,0.089,0.145,0.052
PM10,0.051,0.082,0.045,0.047,0.226,0.049,0.082,0.048,0.146,0.057
PM10,0.064,0.079,0.062,0.064,0.144,0.103,0.124,0.069,0.023,0.069
PM10,0.067,0.05,0.059,0.085,0.207,0.228,0.106,0.078,0.035,0.08
PM10,0.079,0.065,0.06,0.095,0.133,0.192,0.101,0.102,0.07,0.066
PM10,0.058,0.075,0.067,0.129,0.092,0.22,0.061,0.102,0.093,0.06
PM10,0.087,0.148,0.057,0.129,0.139,0.14,0.073,0.112,0.065,0.054
PM10,0.071,0.122,0.088,0.165,0.115,0.358,0.07,0.099,0.072,0.065
PM10,0.04,0.118,0.089,0.157,0.091,0.041,0.083,0.166,0.092,0.054
PM10,0.056,0.086,0.088,0.131,0.117,0.045,0.045,0.198,0.09,0.072
PM10,0.078,0.159,0.066,0.097,0.091,0.042,0.074,0.173,0.129,0.076
PM10,0.078,0.107,0.028,0.084,0.102,0.065,0.088,0.107,0.11,0.08
PM10,0.085,0.1,0.031,0.075,0.115,0.041,0.174,0.135,0.112,0.064
PM10,0.1,0.077,0.035,0.057,0.088,0.089,0.196,0.068,0.058,0.056
PM10,0.119,0.124,0.047,0.097,0.096,0.07,0.193,0.136,0.072,0.058
PM10,0.137,0.143,0.062,0.113,0.175,0.125,0.178,0.096,0.043,0.074
PM10,0.054,0.079,0.052,0.122,0.195,0.061,0.141,0.116,0.091,0.08
PM10,0.057,0.093,0.059,0.076,0.115,0.057,0.051,0.119,0.097,0.121
PM10,0.071,0.084,0.085,0.109,0.155,0.039,0.078,0.102,0.066,0.077
PM10,0.07,0.135,0.139,0.11,0.16,0.058,0.105,0.111,0.113,0.064
PM10,0.066,0.172,0.128,0.12,0.145,0.05,0.174,0.098,0.09,0.154
PM10,0.071,0.118,0.119,0.139,0.082,0.045,0.146,0.104,0.099,0.065
PM10,0.095,0.035,0.086,0.134,0.09,0.067,0.102,0.13,0.049,0.059
PM10,0.175,0.046,0.094,0.113,0.198,0.094,0.11,0.142,0.067,0.053
PM10,0.159,0.064,0.056,0.093,0.153,0.065,0.107,0.065,0.093,0.054
PM10,0.179,0.087,0.067,0.087,0.16,0.058,0.161,0.078,0.077,0.052
PM10,0.161,0.137,0.117,0.1,0.117,0.074,0.183,0.115,0.076,0.055
PM10,0.143,0.127,0.156,0.147,0.108,0.072,0.138,0.104,0.105,0.059
PM10,0.1,0.188,0.153,0.128,0.104,0.063,0.103,0.075,0.076,0.055
PM10,0.039,0.148,0.152,0.217,0.137,0.096,0.089,0.115,0.1,0.054
PM10,0.029,0.099,0.133,0.17,0.13,0.058,0.171,0.093,0.1,0.058
PM10,0.044,0.138,0.105,0.065,0.132,0.101,0.316,0.166,0.112,0.06
PM10,0.048,0.094,0.084,0.068,0.076,0.123,0.094,0.148,0.144,0.061
PM10,0.059,0.085,0.103,0.104,0.049,0.15,0.177,0.137,0.14,0.07
PM10,0.111,0.091,0.075,0.145,0.096,0.127,0.061,0.176,0.149,0.038
PM10,0.058,0.181,0.115,0.14,0.122,0.113,0.06,0.132,0.08,0.043
PM10,0.054,0.126,0.05,0.145,0.073,0.109,0.068,0.156,0.04,0.059
PM10,0.063,0.126,0.068,0.129,0.101,0.112,0.07,0.221,0.044,0.064
PM10,0.086,0.127,0.086,0.136,0.069,0.062,0.069,0.135,0.083,0.076
PM10,0.137,0.186,0.123,0.115,0.128,0.064,0.095,0.124,0.076,0.08
PM10,0.194,0.138,0.12,0.136,0.099,0.064,0.084,0.18,0.073,0.073
PM10,0.147,0.111,0.081,0.114,0.105,0.098,0.162,0.118,0.099,0.068
PM10,0.092,0.11,0.063,0.092,0.227,0.091,0.125,0.058,0.109,0.06
PM10,0.101,0.109,0.078,0.094,0.171,0.064,0.097,0.04,0.071,0.115
PM10,0.079,0.119,0.108,0.169,0.137,0.118,0.135,0.036,0.093,0.169
PM10,0.111,0.12,0.074,0.185,0.105,0.109,0.102,0.055,0.135,0.085
PM10,0.143,0.165,0.056,0.229,0.113,0.113,0.101,0.126,0.124,0.072
PM10,0.241,0.131,0.051,0.238,0.092,0.104,0.173,0.103,0.102,0.06
PM10,0.194,0.039,0.066,0.162,0.1,0.112,0.19,0.097,0.114,0.093
PM10,0.086,0.034,0.132,0.172,0.145,0.194,0.136,0.186,0.053,0.099
PM10,0.07,0.052,0.271,0.173,0.175,0.366,0.065,0.184,0.052,0.108
PM10,0.118,0.099,0.16,0.162,0.158,0.109,0.074,0.068,0.136,0.095
PM10,0.242,0.1,0.073,0.222,0.134,0.091,0.117,0.058,0.425,0.102
PM10,0.439,0.109,0.093,0.245,0.116,0.142,0.102,0.051,0.122,0.095
PM10,0.135,0.125,0.125,0.122,0.169,0.129,0.143,0.083,0.146,0.091
PM10,0.169,0.13,0.103,0.054,0.094,0.284,0.132,0.208,0.08,0.101
PM10,0.196,0.196,0.11,0.11,0.095,0.109,0.231,0.148,0.074,0.103
PM10,0.143,0.106,0.076,0.134,0.217,0.092,0.322,0.072,0.066,0.121
PM10,0.088,0.131,0.085,0.132,0.133,0.065,0.171,0.135,0.116,0.096
PM10,0.055,0.174,0.083,0.141,0.25,0.086,0.1,0.136,0.097,0.071
PM10,0.108,0.177,0.079,0.185,0.224,0.109,0.071,0.212,0.101,0.077
PM10,0.154,0.119,0.081,0.231,0.143,0.112,0.1,0.247,0.085,0.109
PM10,0.169,0.103,0.06,0.3,0.083,0.13,0.079,0.232,0.083,0.113
PM10,0.184,0.064,0.071,0.22,0.156,0.17,0.11,0.148,0.141,0.118
PM10,0.131,0.11,0.059,0.12,0.051,0.362,0.129,0.226,0.081,0.11
PM10,0.278,0.14,0.079,0.123,0.058,0.318,0.191,0.277,0.074,0.091
PM10,0.263,0.174,0.025,0.123,0.102,0.21,0.356,0.436,0.109,0.129
PM10,0.118,0.088,0.02,0.152,0.062,0.096,0.132,0.253,0.153,0.365
PM10,0.131,0.055,0.026,0.138,0.049,0.072,0.089,0.132,0.2,0.203
PM10,0.157,0.084,0.062,0.175,0.163,0.105,0.086,0.104,0.133,0.211
PM10,0.211,0.158,0.096,0.119,0.124,0.149,0.066,0.095,0.128,0.099
PM10,0.226,0.205,0.094,0.119,0.125,0.13,0.1,0.094,0.259,0.037
PM10,0.234,0.183,0.106,0.131,0.265,0.113,0.08,0.228,0.292,0.106
PM10,0.259,0.229,0.124,0.103,0.121,0.124,0.116,0.272,0.163,0.131
PM10,0.29,0.291,0.138,0.121,0.078,0.138,0.276,0.131,0.15,0.149
PM10,0.2,0.218,0.1,0.066,0.115,0.13,0.176,0.104,0.128,0.301
PM10,0.132,0.126,0.044,0.073,0.15,0.142,0.142,0.129,0.132,0.368
PM10,0.045,0.11,0.072,0.077,0.375,0.162,0.069,0.12,0.106,0.217
PM10,0.037,0.057,0.171,0.098,0.134,0.127,0.072,0.147,0.084,0.081
PM10,0.041,0.086,0.079,0.143,0.072,0.208,0.096,0.139,0.109,0.05
PM10,0.069,0.119,0.09,0.187,0.072,0.288,0.15,0.245,0.123,0.053
PM10,0.103,0.176,0.143,0.227,0.103,0.298,0.246,0.211,0.22,0.074
PM10,0.171,0.127,0.135,0.062,0.084,0.114,0.388,0.122,0.136,0.07
PM10,0.202,0.145,0.093,0.105,0.107,0.127,0.095,0.115,0.08,0.103
PM10,0.214,0.207,0.16,0.101,0.144,0.176,0.251,0.134,0.097,0.115
PM10,0.215,0.234,0.153,0.1,0.149,0.111,0.12,0.14,0.059,0.106
PM10,0.258,0.235,0.163,0.104,0.128,0.156,0.088,0.142,0.069,0.061
PM10,0.118,0.282,0.075,0.111,0.114,0.103,0.108,0.108,0.129,0.063
PM10,0.113,0.296,0.085,0.102,0.072,0.134,0.089,0.132,0.164,0.071
PM10,0.151,0.288,0.108,0.08,0.248,0.07,0.152,0.1,0.13,0.118
PM10,0.183,0.144,0.132,0.126,0.122,0.152,0.154,0.132,0.172,0.15
PM10,0.279,0.173,0.06,0.225,0.27,0.184,0.154,0.146,0.192,0.174
PM10,0.17,0.165,0.064,0.126,0.144,0.423,0.153,0.145,0.216,0.275
PM10,0.097,0.121,0.055,0.099,0.149,0.418,0.157,0.143,0.255,0.121
PM10,0.085,0.208,0.032,0.129,0.245,0.304,0.103,0.246,0.36,0.102
PM10,0.089,0.286,0.046,0.116,0.256,0.056,0.152,0.237,0.086,0.146
PM10,0.076,0.266,0.108,0.116,0.275,0.17,0.154,0.222,0.07,0.108
PM10,0.16,0.138,0.116,0.135,0.349,0.164,0.162,0.168,0.09,0.139
PM10,0.242,0.163,0.125,0.185,0.129,0.226,0.158,0.112,0.119,0.145
PM10,0.165,0.14,0.066,0.179,0.056,0.139,0.161,0.12,0.16,0.107
PM10,0.323,0.214,0.059,0.117,0.124,0.072,0.16,0.13,0.094,0.125
PM10,0.359,0.195,0.069,0.393,0.11,0.058,0.154,0.148,0.175,0.106
PM10,0.24,0.167,0.061,0.167,0.134,0.06,0.154,0.141,0.113,0.139
SO2,0.101,0.385,0.125,0.063,0.058,0.137,0.069,0.120,0.097,0.030
SO2,0.119,0.267,0.129,0.082,0.060,0.137,0.107,0.191,0.122,0.037
SO2,0.087,0.174,0.136,0.088,0.114,0.188,0.111,0.304,0.118,0.049
SO2,0.113,0.188,0.201,0.094,0.128,0.201,0.222,0.360,0.098,0.067
SO2,0.125,0.245,0.201,0.147,0.040,0.230,0.091,0.299,0.060,0.065
SO2,0.147,0.221,0.208,0.094,0.058,0.111,0.133,0.193,0.217,0.024
SO2,0.067,0.205,0.135,0.116,0.056,0.092,0.279,0.113,0.241,0.033
SO2,0.140,0.228,0.084,0.143,0.068,0.105,0.226,0.110,0.140,0.039
SO2,0.102,0.174,0.077,0.141,0.067,0.105,0.248,0.092,0.253,0.032
SO2,0.086,0.343,0.119,0.146,0.162,0.127,0.134,0.088,0.146,0.030
SO2,0.122,0.326,0.101,0.194,0.157,0.118,0.108,0.074,0.112,0.048
SO2,0.128,0.169,0.065,0.178,0.095,0.118,0.098,0.096,0.133,0.034
SO2,0.056,0.162,0.097,0.141,0.067,0.155,0.095,0.108,0.113,0.040
SO2,0.076,0.160,0.062,0.156,0.089,0.131,0.140,0.130,0.074,0.071
SO2,0.047,0.174,0.099,0.094,0.096,0.148,0.149,0.092,0.098,0.028
SO2,0.031,0.110,0.077,0.114,0.128,0.184,0.128,0.156,0.130,0.033
SO2,0.085,0.146,0.104,0.079,0.089,0.185,0.142,0.215,0.116,0.054
SO2,0.124,0.205,0.092,0.070,0.044,0.200,0.137,0.160,0.123,0.054
SO2,0.123,0.260,0.111,0.088,0.060,0.133,0.258,0.113,0.293,0.105
SO2,0.124,0.278,0.129,0.094,0.064,0.132,0.114,0.079,0.139,0.122
SO2,0.072,0.164,0.048,0.091,0.115,0.173,0.078,0.078,0.090,0.070
SO2,0.082,0.115,0.107,0.074,0.104,0.137,0.107,0.057,0.058,0.087
SO2,0.084,0.094,0.059,0.082,0.116,0.157,0.113,0.037,0.110,0.053
SO2,0.106,0.151,0.048,0.069,0.102,0.135,0.097,0.065,0.090,0.032
SO2,0.144,0.217,0.087,0.054,0.060,0.209,0.121,0.088,0.112,0.053
SO2,0.125,0.131,0.108,0.065,0.088,0.107,0.097,0.173,0.149,0.054
SO2,0.081,0.079,0.088,0.142,0.074,0.096,0.143,0.093,0.100,0.084
SO2,0.092,0.066,0.093,0.088,0.119,0.082,0.127,0.048,0.126,0.047
SO2,0.091,0.107,0.089,0.034,0.086,0.076,0.107,0.108,0.108,0.035
SO2,0.122,0.129,0.128,0.042,0.050,0.087,0.088,0.136,0.139,0.037
SO2,0.105,0.123,0.185,0.071,0.059,0.101,0.112,0.247,0.195,0.055
SO2,0.108,0.136,0.157,0.038,0.101,0.061,0.134,0.264,0.106,0.046
SO2,0.155,0.167,0.072,0.095,0.084,0.110,0.140,0.344,0.119,0.055
SO2,0.093,0.116,0.100,0.097,0.041,0.071,0.159,0.180,0.118,0.088
SO2,0.071,0.220,0.092,0.071,0.039,0.106,0.119,0.205,0.113,0.069
SO2,0.088,0.095,0.070,0.056,0.073,0.100,0.142,0.089,0.113,0.079
SO2,0.050,0.082,0.080,0.060,0.041,0.113,0.091,0.198,0.113,0.054
SO2,0.094,0.045,0.101,0.055,0.045,0.131,0.141,0.122,0.132,0.070
