key,value,date
NO2,20.73,09/3/16
NO2,20.67,09/3/17
NO2,20.48,09/3/18
NO2,20.19,09/3/19
NO2,19.94,09/3/20
NO2,19.73,09/3/21
NO2,19.89,09/3/22
NO2,19.89,09/3/23
NO2,19.66,09/3/24
NO2,19.36,09/3/25
NO2,19.14,09/3/26
NO2,19,09/3/27
NO2,19.2,09/3/28
NO2,19.22,09/3/29
NO2,19.16,09/3/30
NO2,19.13,09/3/31
NO2,19.19,09/4/1
NO2,19.17,09/4/2
NO2,19.2,09/4/3
NO2,19.06,09/4/4
NO2,18.88,09/4/5
NO2,18.81,09/4/6
NO2,18.77,09/4/7
NO2,18.66,09/4/8
NO2,18.44,09/4/9
NO2,18.33,09/4/10
NO2,17.97,09/4/11
NO2,17.84,09/4/12
NO2,17.83,09/4/13
NO2,17.91,09/4/14
NO2,18.09,09/4/15
NO2,18.05,09/4/16
NO2,18.17,09/4/17
NO2,18.44,09/4/18
NO2,18.14,09/4/19
NO2,18,09/4/20
NO2,17.69,09/4/21
NO2,17.41,09/4/22
NO2,17.41,09/4/23
NO2,17.63,09/4/24
NO2,17.67,09/4/25
NO2,17.45,09/4/26
NO2,17.58,09/4/27
NO2,17.58,09/4/28
NO2,17.63,09/4/29
NO2,17.64,09/4/30
NO2,17.31,09/5/1
NO2,17.16,09/5/2
NO2,17.16,09/5/3
NO2,17.17,09/5/4
NO2,17.19,09/5/5
NO2,17.13,09/5/6
NO2,16.83,09/5/7
NO2,16.69,09/5/8
NO2,16.55,09/5/9
NO2,16.36,09/5/10
NO2,16.14,09/5/11
NO2,16.11,09/5/12
NO2,16.14,09/5/13
NO2,16.31,09/5/14
NO2,16.33,09/5/15
NO2,16.11,09/5/16
NO2,16.09,09/5/17
NO2,16.09,09/5/18
NO2,16.05,09/5/19
NO2,15.91,09/5/20
NO2,15.92,09/5/21
NO2,15.88,09/5/22
NO2,15.81,09/5/23
NO2,15.67,09/5/24
NO2,15.38,09/5/25
NO2,15.39,09/5/26
NO2,15.27,09/5/27
NO2,15.2,09/5/28
NO2,15.42,09/5/29
NO2,15.36,09/5/30
NO2,15.45,09/5/31
NO2,15.45,09/6/1
NO2,15.41,09/6/2
NO2,15.16,09/6/3
NO2,15.95,09/6/4
NO2,16.77,09/6/5
NO2,16.84,09/6/6
NO2,16.7,09/6/7
NO2,16.5,09/6/8
NO2,16.13,09/6/9
NO2,15.94,09/6/10
NO2,15.77,09/6/11
NO2,15.48,09/6/12
NO2,15.33,09/6/13
NO2,15.22,09/6/14
NO2,15.25,09/6/15
NO2,15.25,09/6/16
NO2,15.25,09/6/17
NO2,15.06,09/6/18
NO2,14.98,09/6/19
NO2,14.81,09/6/20
NO2,14.69,09/6/21
NO2,14.44,09/6/22
NO2,14.03,09/6/23
NO2,13.8,09/6/24
NO2,13.59,09/6/25
NO2,13.33,09/6/26
NO2,13.11,09/6/27
NO2,12.95,09/6/28
NO2,12.83,09/6/29
NO2,12.67,09/6/30
NO2,12.48,09/7/1
NO2,12.3,09/7/2
NO2,12.2,09/7/3
NO2,12.08,09/7/4
NO2,11.86,09/7/5
NO2,11.64,09/7/6
NO2,11.23,09/7/7
NO2,10.88,09/7/8
NO2,10.63,09/7/9
NO2,10.36,09/7/10
NO2,10.14,09/7/11
NO2,9.91,09/7/12
NO2,9.77,09/7/13
NO2,8.77,09/7/14
NO2,7.7,09/7/15
NO2,7.36,09/7/16
NO2,7.25,09/7/17
NO2,7.13,09/7/18
NO2,7.05,09/7/19
NO2,7.06,09/7/20
NO2,7.02,09/7/21
NO2,7,09/7/22
NO2,6.94,09/7/23
NO2,6.83,09/7/24
NO2,6.67,09/7/25
NO2,6.53,09/7/26
NO2,6.36,09/7/27
NO2,6.42,09/7/28
NO2,6.39,09/7/29
NO2,6.42,09/7/30
NO2,6.36,09/7/31
NO2,6.42,09/8/1
NO2,6.44,09/8/2
NO2,6.42,09/8/3
NO2,6.48,09/8/4
NO2,6.53,09/8/5
NO2,6.55,09/8/6
NO2,6.63,09/8/7
NO2,6.66,09/8/8
NO2,6.72,09/8/9
NO2,6.72,09/8/10
NO2,6.72,09/8/11
NO2,6.67,09/8/12
NO2,6.63,09/8/13
NO2,6.63,09/8/14
NO2,6.63,09/8/15
NO2,6.64,09/8/16
NO2,6.59,09/8/17
NO2,6.61,09/8/18
NO2,6.66,09/8/19
NO2,6.67,09/8/20
NO2,6.7,09/8/21
NO2,6.78,09/8/22
NO2,6.89,09/8/23
NO2,7.02,09/8/24
NO2,7.08,09/8/25
NO2,7.13,09/8/26
NO2,7.14,09/8/27
NO2,7.19,09/8/28
NO2,7.25,09/8/29
NO2,7.3,09/8/30
NO2,7.33,09/8/31
NO2,7.36,09/9/1
NO2,7.42,09/9/2
NO2,7.52,09/9/3
NO2,7.61,09/9/4
NO2,7.66,09/9/5
NO2,7.63,09/9/6
NO2,7.64,09/9/7
NO2,7.61,09/9/8
NO2,7.64,09/9/9
NO2,7.67,09/9/10
NO2,7.77,09/9/11
NO2,7.88,09/9/12
NO2,7.86,09/9/13
NO2,7.88,09/9/14
NO2,7.89,09/9/15
NO2,7.88,09/9/16
NO2,7.91,09/9/17
NO2,7.84,09/9/18
NO2,7.91,09/9/19
NO2,8,09/9/20
NO2,8.09,09/9/21
NO2,8.11,09/9/22
NO2,8.17,09/9/23
NO2,8.2,09/9/24
NO2,8.28,09/9/25
NO2,8.36,09/9/26
NO2,8.44,09/9/27
NO2,8.52,09/9/28
NO2,8.67,09/9/29
NO2,8.83,09/9/30
NO2,8.81,09/10/1
NO2,8.75,09/10/2
NO2,8.77,09/10/3
NO2,8.73,09/10/4
NO2,8.83,09/10/5
NO2,8.91,09/10/6
NO2,9.09,09/10/7
NO2,9.16,09/10/8
NO2,9.28,09/10/9
NO2,9.42,09/10/10
NO2,9.48,09/10/11
NO2,9.59,09/10/12
NO2,9.69,09/10/13
NO2,9.7,09/10/14
NO2,9.77,09/10/15
NO2,9.8,09/10/16
NO2,9.83,09/10/17
NO2,9.92,09/10/18
NO2,9.97,09/10/19
NO2,9.91,09/10/20
NO2,9.83,09/10/21
NO2,9.92,09/10/22
NO2,10.02,09/10/23
NO2,10.13,09/10/24
NO2,10.16,09/10/25
NO2,10.17,09/10/26
NO2,10.16,09/10/27
NO2,10.41,09/10/28
NO2,10.45,09/10/29
NO2,10.41,09/10/30
NO2,10.56,09/10/31
NO2,10.63,09/11/1
NO2,10.63,09/11/2
NO2,10.59,09/11/3
NO2,10.53,09/11/4
NO2,10.48,09/11/5
NO2,10.55,09/11/6
NO2,10.55,09/11/7
NO2,10.48,09/11/8
NO2,11.39,09/11/9
NO2,12.39,09/11/10
NO2,12.88,09/11/11
NO2,13.27,09/11/12
NO2,13.83,09/11/13
NO2,14.56,09/11/14
NO2,15.53,09/11/15
NO2,15.97,09/11/16
NO2,16.56,09/11/17
NO2,16.88,09/11/18
NO2,17.31,09/11/19
NO2,17.56,09/11/20
NO2,17.64,09/11/21
NO2,17.72,09/11/22
NO2,17.81,09/11/23
NO2,17.83,09/11/24
NO2,18.06,09/11/25
NO2,18.23,09/11/26
NO2,18.25,09/11/27
NO2,18.28,09/11/28
NO2,18.36,09/11/29
NO2,18.44,09/11/30
NO2,18.39,09/12/1
NO2,18.39,09/12/2
NO2,18.72,09/12/3
NO2,19.3,09/12/4
NO2,19.7,09/12/5
NO2,20.14,09/12/6
NO2,20.34,09/12/7
NO2,20.77,09/12/8
NO2,21.28,09/12/9
NO2,21.84,09/12/10
NO2,22.5,09/12/11
NO2,23.05,09/12/12
NO2,23.55,09/12/13
NO2,24.13,09/12/14
NO2,24.61,09/12/15
NO2,25.16,09/12/16
NO2,25.56,09/12/17
NO2,26.09,09/12/18
NO2,25.52,09/12/19
NO2,24.98,09/12/20
NO2,25.13,09/12/21
NO2,25.23,09/12/22
NO2,25.27,09/12/23
NO2,25.09,09/12/24
NO2,24.61,09/12/25
NO2,24.56,09/12/26
NO2,24.36,09/12/27
NO2,24.53,09/12/28
NO2,24.5,09/12/29
NO2,24.72,09/12/30
NO2,25.08,09/12/31
NO2,25.39,10/1/1
NO2,25.92,10/1/2
NO2,26.5,10/1/3
NO2,26.94,10/1/4
NO2,27.31,10/1/5
NO2,27.63,10/1/6
NO2,28.41,10/1/7
NO2,29.59,10/1/8
NO2,30.94,10/1/9
NO2,31.58,10/1/10
NO2,32.13,10/1/11
NO2,32.27,10/1/12
NO2,32.39,10/1/13
NO2,32.61,10/1/14
NO2,32.69,10/1/15
NO2,32.89,10/1/16
NO2,33.89,10/1/17
NO2,33.98,10/1/18
NO2,33.91,10/1/19
NO2,34.08,10/1/20
NO2,34.23,10/1/21
NO2,34.25,10/1/22
NO2,34.63,10/1/23
NO2,35.02,10/1/24
NO2,34.91,10/1/25
NO2,35.19,10/1/26
NO2,35.47,10/1/27
NO2,35.83,10/1/28
NO2,36.08,10/1/29
NO2,36.05,10/1/30
NO2,36.34,10/1/31
NO2,36.75,10/2/1
NO2,36.8,10/2/2
NO2,37.03,10/2/3
NO2,37.31,10/2/4
NO2,37.61,10/2/5
NO2,37.75,10/2/6
NO2,37.92,10/2/7
NO2,38.14,10/2/8
NO2,38.27,10/2/9
NO2,38.56,10/2/10
NO2,38.61,10/2/11
NO2,38.38,10/2/12
NO2,38.31,10/2/13
NO2,38.63,10/2/14
NO2,38.63,10/2/15
NO2,38.25,10/2/16
NO2,37.28,10/2/17
NO2,36.17,10/2/18
NO2,35.72,10/2/19
NO2,35.33,10/2/20
NO2,34.95,10/2/21
NO2,34.53,10/2/22
NO2,34.25,10/2/23
NO2,34.61,10/2/24
NO2,34.39,10/2/25
NO2,33.23,10/2/26
NO2,32.97,10/2/27
NO2,32.66,10/2/28
NO2,32.22,10/3/1
NO2,31.86,10/3/2
NO2,31.67,10/3/3
NO2,31.03,10/3/4
NO2,30.89,10/3/5
NO2,30.63,10/3/6
NO2,30.53,10/3/7
NO2,30.08,10/3/8
NO2,29.64,10/3/9
NO2,29.11,10/3/10
NO2,28.75,10/3/11
NO2,28.33,10/3/12
NO2,27.84,10/3/13
NO2,27.69,10/3/14
NO2,27.48,10/3/15
NO2,26.95,10/3/16
NO2,26.41,10/3/17
NO2,26.06,10/3/18
NO2,25.59,10/3/19
NO2,25.23,10/3/20
NO2,25.23,10/3/21
NO2,24.84,10/3/22
NO2,24.59,10/3/23
NO2,24.59,10/3/24
NO2,24.39,10/3/25
NO2,23.86,10/3/26
NO2,23.75,10/3/27
NO2,23.67,10/3/28
NO2,23.78,10/3/29
NO2,24.02,10/3/30
NO2,23.94,10/3/31
NO2,23.95,10/4/1
NO2,24.11,10/4/2
NO2,23.94,10/4/3
NO2,23.94,10/4/4
NO2,23.39,10/4/5
NO2,23.3,10/4/6
NO2,23.19,10/4/7
NO2,22.92,10/4/8
NO2,22.55,10/4/9
NO2,22.16,10/4/10
NO2,21.95,10/4/11
NO2,21.94,10/4/12
NO2,21.86,10/4/13
NO2,21.17,10/4/14
NO2,20.91,10/4/15
NO2,20.3,10/4/16
NO2,19.86,10/4/17
NO2,19.7,10/4/18
NO2,19.69,10/4/19
NO2,19.67,10/4/20
NO2,19.44,10/4/21
NO2,19.17,10/4/22
NO2,18.81,10/4/23
NO2,18.39,10/4/24
NO2,18.27,10/4/25
NO2,18.06,10/4/26
NO2,17.73,10/4/27
NO2,17.5,10/4/28
NO2,17.13,10/4/29
NO2,16.48,10/4/30
NO2,16.22,10/5/1
NO2,15.84,10/5/2
NO2,15.45,10/5/3
NO2,15.05,10/5/4
NO2,14.75,10/5/5
NO2,14.52,10/5/6
NO2,14.2,10/5/7
NO2,13.84,10/5/8
NO2,13.39,10/5/9
NO2,13.27,10/5/10
NO2,13.09,10/5/11
NO2,12.75,10/5/12
NO2,12.78,10/5/13
NO2,12.63,10/5/14
NO2,12.45,10/5/15
NO2,12.28,10/5/16
NO2,12.14,10/5/17
NO2,12.16,10/5/18
NO2,12.22,10/5/19
NO2,12.22,10/5/20
NO2,12.08,10/5/21
NO2,11.89,10/5/22
NO2,11.92,10/5/23
NO2,11.97,10/5/24
NO2,11.95,10/5/25
NO2,12.05,10/5/26
NO2,12.23,10/5/27
NO2,12.22,10/5/28
NO2,12.11,10/5/29
NO2,11.91,10/5/30
NO2,11.69,10/5/31
NO2,11.52,10/6/1
NO2,11.45,10/6/2
NO2,11.39,10/6/3
NO2,11.28,10/6/4
NO2,11.31,10/6/5
NO2,11.27,10/6/6
NO2,11.34,10/6/7
NO2,11.41,10/6/8
NO2,11.41,10/6/9
NO2,11.28,10/6/10
NO2,11.25,10/6/11
NO2,11.31,10/6/12
NO2,11.42,10/6/13
NO2,11.52,10/6/14
NO2,11.55,10/6/15
NO2,11.48,10/6/16
NO2,11.42,10/6/17
NO2,11.3,10/6/18
NO2,11.19,10/6/19
NO2,11.08,10/6/20
NO2,11.14,10/6/21
NO2,11.02,10/6/22
NO2,10.88,10/6/23
NO2,10.89,10/6/24
NO2,10.97,10/6/25
NO2,11.23,10/6/26
NO2,11.42,10/6/27
NO2,11.47,10/6/28
NO2,11.41,10/6/29
NO2,11.38,10/6/30
NO2,11.31,10/7/1
NO2,11.09,10/7/2
NO2,11,10/7/3
NO2,11.13,10/7/4
NO2,11.09,10/7/5
NO2,11,10/7/6
NO2,10.89,10/7/7
NO2,10.86,10/7/8
NO2,10.86,10/7/9
NO2,10.95,10/7/10
NO2,10.91,10/7/11
NO2,10.88,10/7/12
NO2,10.8,10/7/13
NO2,10.73,10/7/14
NO2,10.77,10/7/15
NO2,10.88,10/7/16
NO2,10.84,10/7/17
NO2,10.89,10/7/18
NO2,10.92,10/7/19
NO2,10.95,10/7/20
NO2,10.88,10/7/21
NO2,10.84,10/7/22
NO2,10.73,10/7/23
NO2,10.61,10/7/24
NO2,10.63,10/7/25
NO2,10.69,10/7/26
NO2,10.78,10/7/27
NO2,10.8,10/7/28
NO2,10.81,10/7/29
NO2,10.8,10/7/30
NO2,10.66,10/7/31
NO2,10.59,10/8/1
NO2,10.52,10/8/2
NO2,10.47,10/8/3
NO2,10.52,10/8/4
NO2,10.16,10/8/5
NO2,9.83,10/8/6
NO2,9.91,10/8/7
NO2,10.05,10/8/8
NO2,10.06,10/8/9
NO2,10.03,10/8/10
NO2,10.17,10/8/11
NO2,10.31,10/8/12
NO2,10.22,10/8/13
NO2,10.2,10/8/14
NO2,10.16,10/8/15
NO2,10.2,10/8/16
NO2,10.33,10/8/17
NO2,10.45,10/8/18
NO2,10.44,10/8/19
NO2,10.38,10/8/20
NO2,10.34,10/8/21
NO2,10.47,10/8/22
NO2,10.45,10/8/23
NO2,10.38,10/8/24
NO2,10.42,10/8/25
NO2,10.55,10/8/26
NO2,10.53,10/8/27
NO2,10.47,10/8/28
NO2,10.48,10/8/29
NO2,10.63,10/8/30
NO2,10.66,10/8/31
NO2,10.86,10/9/1
NO2,11.08,10/9/2
NO2,11.09,10/9/3
NO2,11.13,10/9/4
NO2,11.19,10/9/5
NO2,11.39,10/9/6
NO2,11.59,10/9/7
NO2,11.78,10/9/8
NO2,11.84,10/9/9
NO2,11.97,10/9/10
NO2,12.14,10/9/11
NO2,12.17,10/9/12
NO2,12.09,10/9/13
NO2,12.27,10/9/14
NO2,12.39,10/9/15
NO2,12.33,10/9/16
NO2,12.27,10/9/17
NO2,12.23,10/9/18
NO2,12.34,10/9/19
NO2,12.2,10/9/20
NO2,12.19,10/9/21
NO2,12.33,10/9/22
NO2,12.25,10/9/23
NO2,12.3,10/9/24
NO2,12.39,10/9/25
NO2,12.41,10/9/26
NO2,12.41,10/9/27
NO2,12.45,10/9/28
NO2,12.64,10/9/29
NO2,12.77,10/9/30
NO2,12.88,10/10/1
NO2,13.02,10/10/2
NO2,13.09,10/10/3
NO2,13.08,10/10/4
NO2,13.03,10/10/5
NO2,13.03,10/10/6
NO2,13.11,10/10/7
NO2,13.14,10/10/8
NO2,13.17,10/10/9
NO2,13.42,10/10/10
NO2,13.34,10/10/11
NO2,13.19,10/10/12
NO2,13.2,10/10/13
NO2,13.27,10/10/14
NO2,13.39,10/10/15
NO2,13.38,10/10/16
NO2,13.28,10/10/17
NO2,13.34,10/10/18
NO2,13.44,10/10/19
NO2,13.42,10/10/20
NO2,13.41,10/10/21
NO2,13.48,10/10/22
NO2,13.64,10/10/23
NO2,13.8,10/10/24
NO2,14.05,10/10/25
NO2,13.98,10/10/26
NO2,14,10/10/27
NO2,14.09,10/10/28
NO2,14.19,10/10/29
NO2,14.38,10/10/30
NO2,14.5,10/10/31
NO2,14.56,10/11/1
NO2,14.64,10/11/2
NO2,14.7,10/11/3
NO2,14.61,10/11/4
NO2,14.56,10/11/5
NO2,14.58,10/11/6
NO2,14.63,10/11/7
NO2,14.56,10/11/8
NO2,14.42,10/11/9
NO2,14.33,10/11/10
NO2,14.48,10/11/11
NO2,14.58,10/11/12
NO2,14.53,10/11/13
NO2,14.47,10/11/14
NO2,14.48,10/11/15
NO2,14.55,10/11/16
NO2,14.55,10/11/17
NO2,14.66,10/11/18
NO2,14.5,10/11/19
NO2,14.47,10/11/20
NO2,14.5,10/11/21
NO2,14.56,10/11/22
NO2,14.53,10/11/23
NO2,14.48,10/11/24
NO2,14.47,10/11/25
NO2,14.5,10/11/26
NO2,14.42,10/11/27
NO2,14.42,10/11/28
NO2,14.45,10/11/29
NO2,14.39,10/11/30
NO2,14.31,10/12/1
NO2,14.19,10/12/2
NO2,13.97,10/12/3
NO2,13.69,10/12/4
NO2,13.72,10/12/5
NO2,13.75,10/12/6
NO2,13.8,10/12/7
NO2,13.7,10/12/8
NO2,13.61,10/12/9
NO2,13.48,10/12/10
NO2,13.31,10/12/11
NO2,13.28,10/12/12
NO2,13.19,10/12/13
NO2,13.14,10/12/14
NO2,12.98,10/12/15
NO2,12.95,10/12/16
NO2,12.89,10/12/17
NO2,12.92,10/12/18
NO2,13,10/12/19
NO2,13.09,10/12/20
NO2,12.92,10/12/21
NO2,12.88,10/12/22
NO2,12.95,10/12/23
NO2,13.22,10/12/24
NO2,13.16,10/12/25
NO2,13.14,10/12/26
NO2,13.25,10/12/27
NO2,13.16,10/12/28
NO2,13.19,10/12/29
NO2,13.2,10/12/30
NO2,13.11,10/12/31
NO2,12.97,11/1/1
NO2,12.89,11/1/2
NO2,12.81,11/1/3
NO2,12.81,11/1/4
NO2,12.86,11/1/5
NO2,12.95,11/1/6
NO2,12.91,11/1/7
NO2,12.91,11/1/8
NO2,12.97,11/1/9
NO2,12.89,11/1/10
NO2,12.77,11/1/11
NO2,12.78,11/1/12
NO2,12.81,11/1/13
NO2,12.84,11/1/14
NO2,12.98,11/1/15
NO2,12.95,11/1/16
NO2,12.97,11/1/17
NO2,13.08,11/1/18
NO2,13.19,11/1/19
NO2,13.44,11/1/20
NO2,13.77,11/1/21
NO2,13.97,11/1/22
NO2,14.22,11/1/23
NO2,14.45,11/1/24
NO2,14.47,11/1/25
NO2,14.59,11/1/26
NO2,14.64,11/1/27
NO2,14.84,11/1/28
NO2,14.8,11/1/29
NO2,14.81,11/1/30
NO2,14.77,11/1/31
NO2,14.75,11/2/1
NO2,14.53,11/2/2
NO2,14.59,11/2/3
NO2,14.67,11/2/4
NO2,14.63,11/2/5
NO2,14.64,11/2/6
NO2,14.56,11/2/7
NO2,14.66,11/2/8
NO2,14.89,11/2/9
NO2,14.94,11/2/10
NO2,15.02,11/2/11
NO2,15,11/2/12
NO2,14.86,11/2/13
NO2,14.84,11/2/14
NO2,14.7,11/2/15
NO2,14.73,11/2/16
NO2,14.7,11/2/17
NO2,14.7,11/2/18
NO2,14.83,11/2/19
NO2,14.97,11/2/20
NO2,15.09,11/2/21
NO2,15.39,11/2/22
NO2,15.63,11/2/23
NO2,15.53,11/2/24
NO2,15.66,11/2/25
NO2,15.8,11/2/26
NO2,15.84,11/2/27
NO2,15.72,11/2/28
NO2,15.41,11/3/1
NO2,15.16,11/3/2
NO2,15.06,11/3/3
NO2,14.86,11/3/4
NO2,14.67,11/3/5
NO2,14.64,11/3/6
NO2,14.64,11/3/7
NO2,14.63,11/3/8
NO2,14.5,11/3/9
NO2,14.42,11/3/10
NO2,14.3,11/3/11
NO2,14.3,11/3/12
NO2,14.19,11/3/13
NO2,14.13,11/3/14
NO2,14.08,11/3/15
NO2,13.89,11/3/16
NO2,13.8,11/3/17
NO2,13.66,11/3/18
NO2,13.55,11/3/19
NO2,13.47,11/3/20
NO2,13.3,11/3/21
NO2,13.38,11/3/22
NO2,13.31,11/3/23
NO2,13.25,11/3/24
NO2,13.23,11/3/25
NO2,13.05,11/3/26
NO2,13.09,11/3/27
NO2,13.13,11/3/28
NO2,13.14,11/3/29
NO2,13.13,11/3/30
NO2,13,11/3/31
NO2,12.89,11/4/1
NO2,12.83,11/4/2
NO2,12.45,11/4/3
NO2,12.2,11/4/4
NO2,12.2,11/4/5
NO2,12.17,11/4/6
NO2,11.94,11/4/7
NO2,11.72,11/4/8
NO2,11.86,11/4/9
NO2,11.84,11/4/10
NO2,11.72,11/4/11
NO2,11.67,11/4/12
NO2,11.53,11/4/13
NO2,11.48,11/4/14
NO2,11.39,11/4/15
NO2,11.27,11/4/16
NO2,11.22,11/4/17
NO2,11.02,11/4/18
NO2,10.86,11/4/19
NO2,10.94,11/4/20
NO2,10.81,11/4/21
NO2,10.77,11/4/22
NO2,10.75,11/4/23
NO2,10.72,11/4/24
NO2,10.78,11/4/25
NO2,10.7,11/4/26
NO2,10.78,11/4/27
NO2,10.81,11/4/28
NO2,10.72,11/4/29
NO2,10.61,11/4/30
NO2,10.5,11/5/1
NO2,10.44,11/5/2
NO2,10.45,11/5/3
NO2,10.48,11/5/4
NO2,10.53,11/5/5
NO2,10.33,11/5/6
NO2,10.17,11/5/7
NO2,10.28,11/5/8
NO2,10.27,11/5/9
NO2,10.25,11/5/10
NO2,10.22,11/5/11
NO2,10.08,11/5/12
NO2,10.09,11/5/13
NO2,10.02,11/5/14
NO2,9.91,11/5/15
NO2,9.75,11/5/16
NO2,9.95,11/5/17
NO2,9.92,11/5/18
NO2,9.67,11/5/19
NO2,9.72,11/5/20
NO2,9.86,11/5/21
NO2,9.8,11/5/22
NO2,9.83,11/5/23
NO2,9.78,11/5/24
NO2,9.73,11/5/25
NO2,9.75,11/5/26
NO2,9.72,11/5/27
NO2,9.7,11/5/28
NO2,9.78,11/5/29
NO2,9.64,11/5/30
NO2,9.63,11/5/31
NO2,9.64,11/6/1
NO2,9.64,11/6/2
NO2,9.64,11/6/3
NO2,9.52,11/6/4
NO2,9.72,11/6/5
NO2,9.86,11/6/6
NO2,9.84,11/6/7
NO2,9.8,11/6/8
NO2,9.81,11/6/9
NO2,9.88,11/6/10
NO2,10,11/6/11
NO2,9.91,11/6/12
NO2,9.88,11/6/13
NO2,9.88,11/6/14
NO2,9.94,11/6/15
NO2,9.98,11/6/16
NO2,9.78,11/6/17
NO2,9.72,11/6/18
NO2,9.73,11/6/19
NO2,9.78,11/6/20
NO2,9.73,11/6/21
NO2,9.63,11/6/22
NO2,9.56,11/6/23
NO2,9.47,11/6/24
NO2,9.52,11/6/25
NO2,9.33,11/6/26
NO2,9.27,11/6/27
NO2,9.3,11/6/28
NO2,9.17,11/6/29
NO2,9.06,11/6/30
NO2,8.95,11/7/1
NO2,8.84,11/7/2
NO2,8.89,11/7/3
NO2,8.94,11/7/4
NO2,8.92,11/7/5
NO2,8.86,11/7/6
NO2,8.92,11/7/7
NO2,8.94,11/7/8
NO2,9,11/7/9
NO2,9.17,11/7/10
NO2,9.2,11/7/11
NO2,9.2,11/7/12
NO2,9.17,11/7/13
NO2,9.31,11/7/14
NO2,9.17,11/7/15
NO2,8.89,11/7/16
NO2,8.84,11/7/17
NO2,8.94,11/7/18
NO2,9.05,11/7/19
NO2,8.92,11/7/20
NO2,8.83,11/7/21
NO2,8.88,11/7/22
NO2,8.88,11/7/23
NO2,8.81,11/7/24
NO2,8.75,11/7/25
NO2,8.63,11/7/26
NO2,8.61,11/7/27
NO2,8.5,11/7/28
NO2,8.36,11/7/29
NO2,8.27,11/7/30
NO2,8.22,11/7/31
NO2,8.23,11/8/1
NO2,8.27,11/8/2
NO2,8.36,11/8/3
NO2,8.33,11/8/4
NO2,8.42,11/8/5
NO2,8.8,11/8/6
NO2,9.41,11/8/7
NO2,9.89,11/8/8
NO2,10.33,11/8/9
NO2,10.83,11/8/10
NO2,11.95,11/8/11
NO2,12.41,11/8/12
NO2,12.88,11/8/13
NO2,13.14,11/8/14
NO2,13.42,11/8/15
NO2,13.81,11/8/16
NO2,14.16,11/8/17
NO2,14.55,11/8/18
NO2,14.73,11/8/19
NO2,14.97,11/8/20
NO2,15.14,11/8/21
NO2,15.28,11/8/22
NO2,15.39,11/8/23
NO2,15.67,11/8/24
NO2,16.05,11/8/25
NO2,16.67,11/8/26
NO2,17.27,11/8/27
NO2,17.81,11/8/28
NO2,18.53,11/8/29
NO2,19.17,11/8/30
NO2,19.8,11/8/31
NO2,20.38,11/9/1
NO2,20.72,11/9/2
NO2,21.45,11/9/3
NO2,22.31,11/9/4
NO2,22.83,11/9/5
NO2,23.5,11/9/6
NO2,24.14,11/9/7
NO2,24.75,11/9/8
NO2,25.39,11/9/9
NO2,26.11,11/9/10
NO2,26.7,11/9/11
NO2,27.22,11/9/12
NO2,27.8,11/9/13
NO2,28.22,11/9/14
NO2,28.52,11/9/15
NO2,28.41,11/9/16
NO2,28.58,11/9/17
NO2,28.13,11/9/18
NO2,28.16,11/9/19
NO2,27.52,11/9/20
NO2,27.63,11/9/21
NO2,27.77,11/9/22
NO2,28.02,11/9/23
NO2,28.38,11/9/24
NO2,28.58,11/9/25
NO2,28.83,11/9/26
NO2,29.05,11/9/27
NO2,29.39,11/9/28
NO2,29.7,11/9/29
NO2,30.17,11/9/30
NO2,30.66,11/10/1
NO2,31.08,11/10/2
NO2,31.31,11/10/3
NO2,31.56,11/10/4
NO2,31.55,11/10/5
NO2,31.55,11/10/6
NO2,31.55,11/10/7
NO2,31.55,11/10/8
NO2,31.58,11/10/9
NO2,31.63,11/10/10
NO2,32.66,11/10/11
NO2,33.13,11/10/12
NO2,33.19,11/10/13
NO2,33.05,11/10/14
NO2,33.16,11/10/15
NO2,33.11,11/10/16
NO2,33.13,11/10/17
NO2,33.16,11/10/18
NO2,33.23,11/10/19
NO2,33.19,11/10/20
NO2,33.2,11/10/21
NO2,33.28,11/10/22
NO2,33.36,11/10/23
NO2,33.64,11/10/24
NO2,33.58,11/10/25
NO2,33.72,11/10/26
NO2,33.81,11/10/27
NO2,34.61,11/10/28
NO2,35,11/10/29
NO2,35.41,11/10/30
NO2,35.73,11/10/31
NO2,36.11,11/11/1
NO2,36.27,11/11/2
NO2,36.59,11/11/3
NO2,36.92,11/11/4
NO2,37.2,11/11/5
NO2,37.44,11/11/6
NO2,37.48,11/11/7
NO2,37.7,11/11/8
NO2,38.05,11/11/9
NO2,38.31,11/11/10
NO2,38.63,11/11/11
NO2,39.03,11/11/12
NO2,39.42,11/11/13
NO2,39.81,11/11/14
NO2,40.13,11/11/15
NO2,40.48,11/11/16
NO2,40.75,11/11/17
NO2,40.97,11/11/18
NO2,41.03,11/11/19
NO2,40.27,11/11/20
NO2,40.42,11/11/21
NO2,40.52,11/11/22
NO2,41.03,11/11/23
NO2,41.5,11/11/24
NO2,41.97,11/11/25
NO2,42.63,11/11/26
NO2,44.77,11/11/27
NO2,46.16,11/11/28
NO2,48.17,11/11/29
NO2,48.73,11/11/30
NO2,48.7,11/12/1
NO2,48.94,11/12/2
NO2,49.42,11/12/3
NO2,50.5,11/12/4
NO2,52.08,11/12/5
NO2,53.56,11/12/6
NO2,54.58,11/12/7
NO2,54.5,11/12/8
NO2,54.31,11/12/9
NO2,54.09,11/12/10
NO2,53.92,11/12/11
